商户编号,商户全称,商户简称,区域,商户地址,所属商圈编号,所属商圈名称,所属银行机构代码,商户机构代码,商户上架状态,省域,Qr Code,活动编号,城市,Sub Mer ID,Account Type,Shops Aptitude,组织机构表 → 总行标识,组织机构表 → 系统机构号,组织机构表 → 行政区划号,组织机构表 → 行名称,组织机构表 → 省域,组织机构表 → 城市,组织机构表 → 分行级别
903,永嘉千惠文具有限公司,永嘉千惠文具有限公司,,浙江省温州市永嘉县龙华小区|4幢,44,,199999,91330324MA2J9AQU5U,ing,浙江省,MTYxNjEzNjMyNjQyNQ==,,温州市,0291330324MA2J9AQU5U(1),601,91330324MA2J9AQU5U,ABC,199999,330000,浙江,浙江省,,1
904,乐清市北白象镇普尔办公用品店,乐清市北白象镇普尔办公用品店,乐清市,北白象镇沿河路141-143号,44,宁波得力,199999,92330382MA2CQ1FCX4,ing,浙江省,MTYxNjEzNjMyNzM4MA==,,温州市,0292330382MA2CQ1FCX4,401,92330382MA2CQ1FCX4,ABC,199999,330000,浙江,浙江省,,1
905,乐清市北白象林信达文具店,乐清市北白象林信达文具店,乐清市,乐清市北白象镇象北路188-190号,44,宁波得力,199999,92330382MA2C08L90C,ing,浙江省,MTYxNjEzNjMyODMxNw==,,温州市,0292330382MA2C08L90C,401,92330382MA2C08L90C,ABC,199999,330000,浙江,浙江省,,1
1019,瑞安市鑫跃奥体文体店,鑫跃奥体,瑞安市,瑞安市飞云镇中心小学门口,44,宁波得力,199999,3.30382E+14,ing,浙江省,MTYxNzY5OTk0NTI1Ng==,,温州市,2.33038E+15,601,3.30382E+14,ABC,199999,330000,浙江,浙江省,,1
1020,平湖市全能办公用品有限公司,平湖市全能办公用品有限公司,平湖市,平湖市永丰路591路,44,宁波得力,199999,3.30482E+14,ing,浙江省,MTYxNzY5OTk1NTczMw==,,嘉兴市,2.33048E+15,601,3.30482E+14,ABC,199999,330000,浙江,浙江省,,1
1039,北京聚鑫佳合商贸有限责任公司,聚鑫办公,钱塘区,浙江省杭州市江干区19号大街下沙电子商务园4C5楼,44,宁波得力,199999,9.11102E+17,soldOut,浙江省,MTYxNzcwMDE1NDk4Ng==,,杭州市,2.9111E+18,401,9.11102E+17,ABC,199999,330000,浙江,浙江省,,1
1278,杭州宸禾文化用品有限公司,杭州宸禾文化用品有限公司,,浙江省杭州市下沙街道经四支路169号办公楼四楼407室,44,,199999,91330100MA2J1WCN5K,ing,浙江省,MTYxNzcwMzg3NDYzNA==,,杭州市,0291330100MA2J1WCN5K(1),601,91330100MA2J1WCN5K,ABC,199999,330000,浙江,浙江省,,1
1279,杭州文业办公用品有限公司,文业办公,钱塘区,江干区6号大街528号,44,宁波得力,199999,9.13301E+17,soldOut,浙江省,MTYxNzcwMzg4NTE0NA==,,杭州市,2.9133E+18,401,9.13301E+17,ABC,199999,330000,浙江,浙江省,,1
1280,杭州探航办公用品有限公司,杭州探航办公用品有限公司,钱塘区,杭州经济技术开发区学源街1279号,44,宁波得力,199999,9.13301E+17,soldOut,浙江省,MTYxNzcwMzg5NTY1OA==,,杭州市,2.9133E+18,401,9.13301E+17,ABC,199999,330000,浙江,浙江省,,1
1281,杭州贝捷办公用品有限公司,杭州贝捷办公用品有限公司,海宁市,长安镇(农发区)启辉路3号浙江易和实业,44,宁波得力,199999,9133010166804197X4,soldOut,浙江省,MTYxNzcwMzkwNjE2OA==,,嘉兴市,029133010166804197X4,401,9133010166804197X4,ABC,199999,330000,浙江,浙江省,,1
1282,杭州问知文化创意有限公司,杭州问知文化创意有限公司,钱塘区,经济技术开发区白杨街道学源街1011-3号,44,宁波得力,199999,91330101MA28RHUU86,soldOut,浙江省,MTYxNzcwMzkxNjY4MA==,,杭州市,0291330101MA28RHUU86,401,91330101MA28RHUU86,ABC,199999,330000,浙江,浙江省,,1
1283,金兆弘信息技术（杭州）有限公司,金兆弘信息技术（杭州）有限公司,拱墅区,杭州市拱墅区花园岗街113号金通国际大厦B座1414室,44,宁波得力,199999,9.13301E+17,soldOut,浙江省,MTYxNzcwMzkyNzE5OA==,,杭州市,2.9133E+18,401,9.13301E+17,ABC,199999,330000,浙江,浙江省,,1
1284,杭州智杰贸易有限公司,杭州智杰贸易有限公司,钱塘区,浙江省杭州市江干区同协支路28号2幢3楼301室,44,宁波得力,199999,9.13301E+17,soldOut,浙江省,MTYxNzcwMzkzNzcxMA==,,杭州市,2.9133E+18,401,9.13301E+17,ABC,199999,330000,浙江,浙江省,,1
1285,杭州卓然文具用品有限公司,卓然办公,萧山区,浙江省杭州市萧山区义桥镇义桥商贸中心7幢202室,44,宁波得力,199999,91330104070993626T,soldOut,浙江省,MTYxNzcwMzk0ODIyMQ==,,杭州市,0291330104070993626T,401,91330104070993626T,ABC,199999,330000,浙江,浙江省,,1
1286,杭州优彩贸易有限公司,杭州优彩贸易有限公司,拱墅区,东站小商品市场,44,宁波得力,199999,9133010407734360X5,ing,浙江省,MTYxNzcwMzk1ODczNA==,,杭州市,029133010407734360X5,601,9133010407734360X5,ABC,199999,330000,浙江,浙江省,,1
1287,杭州得鑫文具有限公司,杭州得鑫文具有限公司,富阳区,浙江省家电市场,44,宁波得力,199999,9133010409205294X8,ing,浙江省,MTYxNzcwMzk2OTIzNw==,,杭州市,029133010409205294X8,601,9133010409205294X8,ABC,199999,330000,浙江,浙江省,,1
1288,浙江卧草科技有限公司,卧草文具,义乌市,浙江省金华市义乌市苏溪镇苏福路217号恒宝制衣新厂,44,宁波得力,199999,9.13301E+17,soldOut,浙江省,MTYxNzcwMzk3OTczOQ==,,金华市,2.9133E+18,401,9.13301E+17,ABC,199999,330000,浙江,浙江省,,1
1289,杭州聚丰办公用品有限公司,杭州聚丰办公用品有限公司,余杭区,杭州市余杭区运河街道泰极路6号,44,宁波得力,199999,9.13301E+17,soldOut,浙江省,MTYxNzcwMzk5MDI0OA==,,杭州市,2.9133E+18,401,9.13301E+17,ABC,199999,330000,浙江,浙江省,,1
1290,杭州沃萍贸易有限公司,杭州沃萍贸易有限公司,富阳区,浙江省家电市场,44,宁波得力,199999,0291330104673986871G,ing,浙江省,MTYxNzcwNDAwMDc1Ng==,,杭州市,0291330104673986871G,601,0291330104673986871G,ABC,199999,330000,浙江,浙江省,,1
1291,杭州科兴文教用品有限公司,杭州科兴文教用品有限公司,拱墅区,东站小商品市场,44,宁波得力,199999,9.13301E+17,ing,浙江省,MTYxNzcwNDAxMTI3Mg==,,杭州市,2.9133E+18,601,9.13301E+17,ABC,199999,330000,浙江,浙江省,,1
1292,杭州万锦贸易有限公司,杭州万锦贸易有限公司,富阳区,浙江省家电市场,44,宁波得力,199999,91330104751703786D,ing,浙江省,MTYxNzcwNDAyMTc4MA==,,杭州市,0291330104751703786D,601,91330104751703786D,ABC,199999,330000,浙江,浙江省,,1
1293,杭州得优文具有限公司,杭州得优文具有限公司,富阳区,浙江省家电市场,44,宁波得力,199999,91330104768246489T,ing,浙江省,MTYxNzcwNDAzMjI5MA==,,杭州市,0291330104768246489T,601,91330104768246489T,ABC,199999,330000,浙江,浙江省,,1
1294,杭州往善科技有限公司,杭州往善科技有限公司,钱塘区,同方国际大厦826室,44,宁波得力,199999,91330104MA27WF9J5Y,soldOut,浙江省,MTYxNzcwNDA0Mjc5OQ==,,杭州市,0291330104MA27WF9J5Y,401,91330104MA27WF9J5Y,ABC,199999,330000,浙江,浙江省,,1
1295,杭州佳博电子有限公司,佳博文具,拱墅区,杭州市拱墅区上塘街道七古登208号建华文创园403室,44,宁波得力,199999,9133010525626718XM,soldOut,浙江省,MTYxNzcwNDA1MzMxMg==,,杭州市,029133010525626718XM,401,9133010525626718XM,ABC,199999,330000,浙江,浙江省,,1
1296,杭州月倩贸易有限公司,杭州月倩贸易有限公司,余杭区,余杭区良运街178号3号,44,宁波得力,199999,9.13301E+17,soldOut,浙江省,MTYxNzcwNDA2MzgxNA==,,杭州市,2.9133E+18,401,9.13301E+17,ABC,199999,330000,浙江,浙江省,,1
1297,杭州文浩办公用品有限公司,杭州文浩办公用品有限公司,拱墅区,浙江省杭州市拱墅区莫干山路1155号,44,宁波得力,199999,91330105557918599A,ing,浙江省,MTYxNzcwNDA3NDMyMw==,,杭州市,0291330105557918599A,601,91330105557918599A,ABC,199999,330000,浙江,浙江省,,1
1298,杭州潜畅科技有限公司,潜畅文具,义乌市,浙江省金华市义乌市苏溪镇苏福路217号恒宝制衣新厂房五楼#,44,宁波得力,199999,91330105689053718U,soldOut,浙江省,MTYxNzcwNDA4NDgzMg==,,金华市,0291330105689053718U,401,91330105689053718U,ABC,199999,330000,浙江,浙江省,,1
1299,杭州美祥办公设备有限公司,杭州美祥办公设备有限公司,西湖区,杭州市西湖区文三路369号数码广场三楼,44,宁波得力,199999,91330106682919523Q,ing,浙江省,MTYxNzcwNDA5NTMzNw==,,杭州市,0291330106682919523Q,601,91330106682919523Q,ABC,199999,330000,浙江,浙江省,,1
1300,杭州杭胜纸业有限公司,杭州杭胜纸业有限公司,西湖区,杭州市西湖区文三路370号数码广场三楼,44,宁波得力,199999,9133010668905485XC,ing,浙江省,MTYxNzcwNDEwNTg1MQ==,,杭州市,029133010668905485XC,601,9133010668905485XC,ABC,199999,330000,浙江,浙江省,,1
1301,杭州华闽办公设备经营部,杭州华闽办公设备经营部,西湖区,杭州市西湖区西溪街道文二路150-2号,44,宁波得力,199999,9.13301E+17,ing,浙江省,MTYxNzcwNDExNjM2NA==,,杭州市,2.9133E+18,601,9.13301E+17,ABC,199999,330000,浙江,浙江省,,1
1302,浙江天承友商科技有限公司,浙江天承友商科技有限公司,钱塘区,鹏和产业园,44,宁波得力,199999,9.13301E+17,ing,浙江省,MTYxNzcwNDEyNjg3Ng==,,杭州市,2.9133E+18,601,9.13301E+17,ABC,199999,330000,浙江,浙江省,,1
1303,杭州科普特电子有限公司,科普特办公,西湖区,杭州市西湖区黄姑山路29号颐高创业大厦4楼406,44,宁波得力,199999,91330106757225703Y,soldOut,浙江省,MTYxNzcwNDEzNzM4OA==,,杭州市,0291330106757225703Y,401,91330106757225703Y,ABC,199999,330000,浙江,浙江省,,1
1304,杭州匡王电子科技服务有限公司,杭州匡王电子科技服务有限公司,西湖区,西湖区保俶路178号4、5号营业房,44,宁波得力,199999,91330106799680325R,ing,浙江省,MTYxNzcwNDE0Nzg5Mw==,,杭州市,0291330106799680325R,601,91330106799680325R,ABC,199999,330000,浙江,浙江省,,1
1305,杭州世事通未来科技有限公司,杭州世联办公设备有限公司,西湖区,浙江省杭州市西湖区文三路553号浙江中小企业大厦301、303、305,44,宁波得力,199999,91330106MA2CG3YY1C,soldOut,浙江省,MTYxNzcwNDE1ODQwNA==,,杭州市,0291330106MA2CG3YY1C,401,91330106MA2CG3YY1C,ABC,199999,330000,浙江,浙江省,,1
1306,杭州贝吉文化用品有限公司,杭州贝吉文化用品有限公司,西湖区,杭州市西湖区转塘街道杭州之江小商品综合市场12、13营业房,44,宁波得力,199999,91330106MA2HYWML0R,soldOut,浙江省,MTYxNzcwNDE2ODkxNQ==,,杭州市,0291330106MA2HYWML0R,401,91330106MA2HYWML0R,ABC,199999,330000,浙江,浙江省,,1
1307,杭州唐猫电子商务有限公司,杭州唐猫电子商务有限公司,西湖区,浙江省杭州市西湖区留和路129号2739室,44,宁波得力,199999,91330106MA2J0UC308,soldOut,浙江省,MTYxNzcwNDE3OTQyMw==,,杭州市,0291330106MA2J0UC308,401,91330106MA2J0UC308,ABC,199999,330000,浙江,浙江省,,1
1308,州鸿岩工贸有限公司,杭州鸿岩工贸有限公司,西湖区,杭州市西湖区文三路369号,44,宁波得力,199999,91330106MA2KC81L4X,ing,浙江省,MTYxNzcwNDE4OTkzNA==,,杭州市,0291330106MA2KC81L4X,601,91330106MA2KC81L4X,ABC,199999,330000,浙江,浙江省,,1
1309,浙江买卖通供应链管理有限公司,浙江买卖通供应链管理有限公司,西湖区,浙江省杭州市西湖区振中路202号7幢3层04室,44,宁波得力,199999,91330106MA2KDTUQ29,soldOut,浙江省,MTYxNzcwNDIwMDQ0NQ==,,杭州市,0291330106MA2KDTUQ29,401,91330106MA2KDTUQ29,ABC,199999,330000,浙江,浙江省,,1
1310,杭州寅飞电子商务有限公司,杭州寅飞电子商务有限公司,,浙江省杭州市余杭区好运路|78号|2幢,44,,199999,91330109MA2CDLQF8F,soldOut,浙江省,MTYxNzcwNDIxMTE4OQ==,,杭州市,0291330109MA2CDLQF8F (1) ,601,91330109MA2CDLQF8F,ABC,199999,330000,浙江,浙江省,,1
1311,杭州恒然文化办公用品有限公司,杭州恒然文化办公用品有限公司,余杭区,杭州余杭区五常街道联胜路10号3幢,44,宁波得力,199999,91330110067860101C,soldOut,浙江省,MTYxNzcwNDIyMTY5OA==,,杭州市,0291330110067860101C,401,91330110067860101C,ABC,199999,330000,浙江,浙江省,,1
1312,桐庐胜国文化用品有限公司,胜国文化,桐庐县,桐庐县桐君街道广场路9-11号,44,宁波得力,199999,91330122552650976P,ing,浙江省,MTYxNzcwNDIzMjIxMQ==,,杭州市,0291330122552650976P,601,91330122552650976P,ABC,199999,330000,浙江,浙江省,,1
1313,杭州富阳易博文体用品有限公司,易博文体用品有限公司,富阳区,杭州富阳区富春街道文教北路228号,44,宁波得力,199999,91330183697057663D,ing,浙江省,MTYxNzcwNDI0MjcxNQ==,,杭州市,0291330183697057663D,601,91330183697057663D,ABC,199999,330000,浙江,浙江省,,1
1314,宁波京达联创信息科技有限公司-台州,宁波京达联创信息科技有限公司-台州,路桥区,上张工业园,44,宁波得力,199999,91330203MA2820FY2P,soldOut,浙江省,MTYxNzcwNDI1MzIzNQ==,,台州市,0291330203MA2820FY2P,401,91330203MA2820FY2P,ABC,199999,330000,浙江,浙江省,,1
1316,温州市融通经济贸易公司,融通办公,鹿城区,温州市飞霞北路211号,44,宁波得力,199999,91330300254421702C,ing,浙江省,MTYxNzcwNDI3NDQ1Nw==,,温州市,0291330300254421702C,601,91330300254421702C,ABC,199999,330000,浙江,浙江省,,1
1317,温州市信河文化用品经营部,信河文具,鹿城区,温州市飞霞北路174号,44,宁波得力,199999,9.13303E+17,ing,浙江省,MTYxNzcwNDI4NDk2MQ==,,温州市,2.9133E+18,601,9.13303E+17,ABC,199999,330000,浙江,浙江省,,1
1318,温州易谷信息科技有限公司,仁惠办公,鹿城区,温州市车站大道交行广场1幢1304室-B室,44,宁波得力,199999,91330302350232944B,ing,浙江省,MTYxNzcwNDI5NTQ3OQ==,,温州市,0291330302350232944B,601,91330302350232944B,ABC,199999,330000,浙江,浙江省,,1
1319,温州文海文化用品有限公司,文海文具,鹿城区,浙江省温州市鹿城区滨江街道飞霞北路240-248号106室,44,宁波得力,199999,91330302697027480K,ing,浙江省,MTYxNzcwNDMwNTk4OA==,,温州市,0291330302697027480K,601,91330302697027480K,ABC,199999,330000,浙江,浙江省,,1
1320,温州市宏鑫文体用品有限公司,宏鑫文体,鹿城区,温州市鹿城区双屿街道牛岭村温州交运物流中心6号楼157、158号,44,宁波得力,199999,9133030275805079XD,ing,浙江省,MTYxNzcwNDMxNjQ5NQ==,,温州市,029133030275805079XD,601,9133030275805079XD,ABC,199999,330000,浙江,浙江省,,1
1321,温州市鹿城区宇飞文体用品商行,宇飞文体,鹿城区,温州市宏源路宏源锦园6幢103室,44,宁波得力,199999,91433100MA4L1MM097,ing,浙江省,MTYxNzcwNDMyNzAwNw==,,温州市,0291330302L24411018K,601,91433100MA4L1MM097,ABC,199999,330000,浙江,浙江省,,1
1322,温州洁创文体用品有限公司,洁创商贸,龙湾区,温州经济技术开发区新安江路32号诚鸿家园4-5幢105室,44,宁波得力,199999,91330303MA2CN6TP2L,soldOut,浙江省,MTYxNzcwNDMzNzcxMw==,,温州市,0291330303MA2CN6TP2L,401,91330303MA2CN6TP2L,ABC,199999,330000,浙江,浙江省,,1
1323,温州市新特玩具有限公司,新特玩具,瓯海区,浙江省温州市瓯海区郭溪街道繁荣路194号（第一层）,44,宁波得力,199999,91330304768681712E,soldOut,浙江省,MTYxNzcwNDM0ODIyNg==,,温州市,0291330304768681712E,401,91330304768681712E,ABC,199999,330000,浙江,浙江省,,1
1324,平阳县三联办公设备有限公司,三联电脑,平阳县,鳌江镇兴鳌东路永安花苑B幢109号,44,宁波得力,199999,9133032679338308XB,soldOut,浙江省,MTYxNzcwNDM1ODczOA==,,温州市,029133032679338308XB,401,9133032679338308XB,ABC,199999,330000,浙江,浙江省,,1
1325,瑞安市新大陆电脑有限公司,新大陆电脑,瑞安市,温州市瑞安市塘下镇赵宅村塘川北街207号,44,宁波得力,199999,0291330381554792521H,ing,浙江省,MTYxNzcwNDM2OTI1MQ==,,温州市,0291330381554792521H,601,0291330381554792521H,ABC,199999,330000,浙江,浙江省,,1
1326,瑞安市七乐文体用品有限公司,七乐文体,瑞安市,浙江省温州市瑞安市安阳街道嘉华锦苑6号楼3-4号店面,44,宁波得力,199999,91330381MA2AQNB8XG,ing,浙江省,MTYxNzcwNDM3OTc2Mw==,,温州市,0291330381MA2AQNB8XG,601,91330381MA2AQNB8XG,ABC,199999,330000,浙江,浙江省,,1
1327,瑞安市安志文体用品有限公司,安志文体,瑞安市,瑞安市拱瑞山路622号,44,宁波得力,199999,91330381MA2HCRYB1K,ing,浙江省,MTYxNzcwNDM5MDQ2OQ==,,温州市,0291330381MA2HCRYB1K,601,91330381MA2HCRYB1K,ABC,199999,330000,浙江,浙江省,,1
1328,乐清市康华文体用品有限公司,乐清市康华文体用品有限公司,乐清市,乐清市虹桥镇飞虹中路6号,44,宁波得力,199999,91330382679599186T,soldOut,浙江省,MTYxNzcwNDQwMDk4Mw==,,温州市,0291330382679599186T,401,91330382679599186T,ABC,199999,330000,浙江,浙江省,,1
1329,乐清市华大贸易有限公司,乐清市华大贸易有限公司,乐清市,浙江省乐清市虹桥镇虹河东路119号,44,宁波得力,199999,91330382780492084F,soldOut,浙江省,MTYxNzcwNDQxMTQ5NQ==,,温州市,0291330382780492084F,401,91330382780492084F,ABC,199999,330000,浙江,浙江省,,1
1330,乐清市雅辉贸易有限公司,乐清市雅辉贸易有限公司,乐清市,乐清市虹桥镇振兴南路4-8号,44,宁波得力,199999,91330382MA285NRF2R,soldOut,浙江省,MTYxNzcwNDQyMjAwNw==,,温州市,0291330382MA285NRF2R,401,91330382MA285NRF2R,ABC,199999,330000,浙江,浙江省,,1
1331,乐清市爱德华文体用品有限公司,乐清市爱德华文体用品有限公司,乐清市,乐清市虹桥镇新丰路67号,44,宁波得力,199999,91330382MA285UA94Q,soldOut,浙江省,MTYxNzcwNDQzMjUxOA==,,温州市,0291330382MA285UA94Q,401,91330382MA285UA94Q,ABC,199999,330000,浙江,浙江省,,1
1332,温州天旭办公用品有限公司,温州天旭办公用品有限公司,乐清市,乐清市北白象镇育才路64号,44,宁波得力,199999,91330382MA287DLN36,soldOut,浙江省,MTYxNzcwNDQ0MzAyOQ==,,温州市,0291330382MA287DLN36,401,91330382MA287DLN36,ABC,199999,330000,浙江,浙江省,,1
1333,温州市捷科办公设备有限公司,温州市捷科办公设备有限公司,乐清市,乐清市虹桥镇振兴南路23号,44,宁波得力,199999,91330382MA2953NP5K,soldOut,浙江省,MTYxNzcwNDQ1MzU0MQ==,,温州市,0291330382MA2953NP5K,401,91330382MA2953NP5K,ABC,199999,330000,浙江,浙江省,,1
1334,乐清市伍月文化用品有限公司,乐清市伍月文化用品有限公司,乐清市,号浙江省温州市乐清市南塘镇文化路28,44,宁波得力,199999,91330382MA299PM73N,soldOut,浙江省,MTYxNzcwNDQ2NDA1MA==,,温州市,0291330382MA299PM73N,401,91330382MA299PM73N,ABC,199999,330000,浙江,浙江省,,1
1335,温州铭得达贸易有限公司,温州铭得达贸易有限公司,乐清市,乐清市柳市镇怡月路118号,44,宁波得力,199999,91330382MA2AUT387H,soldOut,浙江省,MTYxNzcwNDQ3NDU2Mg==,,温州市,0291330382MA2AUT387H,401,91330382MA2AUT387H,ABC,199999,330000,浙江,浙江省,,1
1336,乐清市一众办公用品有限公司,乐清市一众办公用品有限公司,乐清市,温州市乐清市北白象镇前岸村人本超市后门（原苏家爱华店面）,44,宁波得力,199999,91330382MA2CNHNP41,soldOut,浙江省,MTYxNzcwNDQ4NTA3NQ==,,温州市,0291330382MA2CNHNP41,401,91330382MA2CNHNP41,ABC,199999,330000,浙江,浙江省,,1
1337,乐清市铭达文体用品有限公司,乐清市铭达文体用品有限公司,乐清市,浙江省温州市乐清市虹桥镇振兴西路37号,44,宁波得力,199999,91330382MA2CNMBB7C,soldOut,浙江省,MTYxNzcwNDQ5NTU4NQ==,,温州市,0291330382MA2CNMBB7C,401,91330382MA2CNMBB7C,ABC,199999,330000,浙江,浙江省,,1
1338,嘉兴淘润商贸有限公司,嘉兴淘润商贸有限公司,南湖区,嘉兴市建国北路748弄52号得力文具,44,宁波得力,199999,91330402MA29FD6W60,ing,浙江省,MTYxNzcwNDUwNjA4OQ==,,嘉兴市,0291330402MA29FD6W60,601,91330402MA29FD6W60,ABC,199999,330000,浙江,浙江省,,1
1339,纳佰川（嘉兴）贸易有限公司,纳佰川（嘉兴）贸易有限公司,南湖区,浙江省嘉兴市南湖区东升路1753号电子市场4楼,44,宁波得力,199999,91330402MA2CU2BN9L,ing,浙江省,MTYxNzcwNDUxNjYwMg==,,嘉兴市,0291330402MA2CU2BN9L,601,91330402MA2CU2BN9L,ABC,199999,330000,浙江,浙江省,,1
1340,嘉善华益办公设备有限公司,嘉善华益办公设备有限公司,嘉善县,嘉善县魏塘街道亭桥南路138号（精益眼镜三楼）,44,宁波得力,199999,9.13304E+17,ing,浙江省,MTYxNzcwNDUyNzExNQ==,,嘉兴市,2.9133E+18,601,9.13304E+17,ABC,199999,330000,浙江,浙江省,,1
1341,平湖立信会计用品有限公司,平湖立信会计用品有限公司,平湖市,平湖市当湖街道曹金路228号二楼,44,宁波得力,199999,91330482735255557D,ing,浙江省,MTYxNzcwNDUzNzYyNA==,,嘉兴市,0291330482735255557D,601,91330482735255557D,ABC,199999,330000,浙江,浙江省,,1
